content_id,client_id,score,action,reason_code,avg_position,impressions_90d,days_since_last_update,ctr
content_ed698cff1b49,client_4e07408562,69.5,refresh_review,declining_review,13.9,390,13,0.0
content_3e6b7a62d22e,client_8b940be7fb,69.5,refresh_priority_1,declining_page1_review,4.1,4095,20,0.98
content_926cb9635b98,client_d029fa3a95,69.5,refresh_priority_1,declining_page1_review,6.7,44,20,0.0
content_0f86630d0269,client_d029fa3a95,69.5,refresh_priority_1,declining_page1_review,8.9,61,20,0.0
content_28dc7ce0cfbb,client_f369cb89fc,69.5,refresh_priority_1,declining_page1_review,4.6,1355,20,0.52
content_3767a02c47e7,client_d029fa3a95,69.5,refresh_priority_1,declining_page1_review,9.4,162,20,0.62
content_0d59691515de,client_4e07408562,69.4,refresh_review,declining_review,22.6,1761,7,0.0
content_6b296ae2c02f,client_4e07408562,69.4,refresh_review,declining_review,10.8,3792,13,0.13
content_85a2499ab9d7,client_d029fa3a95,69.4,refresh_review,declining_review,11.8,110,20,0.0
content_80e6b1b7b08e,client_d029fa3a95,69.4,refresh_priority_1,declining_page1_review,8.1,41,20,0.0
content_f73c677f90e7,client_d029fa3a95,69.4,refresh_priority_1,declining_page1_review,8.4,37,8,0.0
content_76c727fa77d3,client_4e07408562,69.4,refresh_priority_1,declining_page1_review,9.9,5295,25,0.11
content_97804a37420a,client_f369cb89fc,69.4,refresh_priority_1,declining_page1_review,2.5,125,20,0.0
content_e02294474a4c,client_f369cb89fc,69.4,refresh_priority_1,declining_page1_review,6.3,1040,20,0.19
content_054b2d512690,client_f369cb89fc,69.4,refresh_review,declining_review,13.2,599,20,0.0
content_77154073d2ff,client_f369cb89fc,69.4,refresh_priority_1,declining_page1_review,3.5,67,20,0.0
content_b80b0230d0a9,client_4e07408562,69.4,refresh_review,declining_review,10.1,9947,25,0.1
content_ab5e9e3a0a8f,client_f369cb89fc,69.4,refresh_review,declining_review,20.5,2720,20,0.29
content_60f028266daa,client_f369cb89fc,69.4,refresh_priority_1,declining_page1_review,7.3,42,88,0.0
content_56549ff59b51,client_f369cb89fc,69.4,refresh_priority_1,declining_page1_review,4.2,4862,20,0.29
content_256a6c212300,client_4e07408562,69.4,refresh_review,declining_review,18.3,1584,7,0.0
content_0c9e88b28d11,client_4e07408562,69.4,refresh_priority_1,declining_page1_review,9.5,849,104,0.0
content_f6c21596a9d7,client_f369cb89fc,69.4,refresh_priority_1,declining_page1_review,6.7,47,20,0.0
content_96dba8ca02c1,client_f369cb89fc,69.4,refresh_review,declining_review,14.6,138,8,0.0
content_df6bfdcee746,client_e629fa6598,69.4,refresh_priority_1,declining_page1_review,8.8,5041,22,0.04
content_f0afe92eb862,client_d029fa3a95,69.4,refresh_priority_1,declining_page1_review,7.4,64,20,0.0
content_b7ea439ef534,client_8b940be7fb,69.3,refresh_priority_1,declining_page1_review,5.4,7060,20,0.61
content_460b11dcac6a,client_d029fa3a95,69.3,refresh_priority_1,declining_page1_review,8.0,81,183,0.0
content_df307009311e,client_f369cb89fc,69.3,refresh_review,declining_review,13.1,2416,20,0.08
content_85a09b3e3147,client_8527a891e2,69.3,refresh_priority_1,declining_page1_review,6.4,116,92,0.0
content_f45c1431686e,client_f369cb89fc,69.3,refresh_review,declining_review,11.7,1598,20,0.25
content_a27d2d6f27c3,client_d029fa3a95,69.3,refresh_review,declining_review,15.4,136,20,0.0
content_572cf2566ada,client_8527a891e2,69.3,refresh_review,declining_review,11.5,56,104,0.0
content_5dffb6753f7d,client_4e07408562,69.3,refresh_review,declining_review,15.8,590,7,0.0
content_5774fce6a470,client_d029fa3a95,69.3,refresh_review,declining_review,10.2,68,8,0.0
content_abe60b93d50e,client_4e07408562,69.3,refresh_review,declining_review,16.8,773,13,0.0
content_e3f1b3d4d99a,client_f369cb89fc,69.3,refresh_review,declining_review,14.8,641,20,0.16
content_1763888c1a5b,client_4e07408562,69.3,refresh_priority_1,declining_page1_review,8.5,2074,13,0.05
content_079f12e2077e,client_f369cb89fc,69.3,refresh_priority_1,declining_page1_review,7.9,184,20,0.0
content_b02bb8123605,client_f369cb89fc,69.2,refresh_priority_1,declining_page1_review,5.9,299,20,0.33
content_bdedfb3df168,client_bdd2d3af3a,69.2,refresh_priority_1,declining_page1_review,6.3,243,20,0.82
content_378c51ef5313,client_f369cb89fc,69.2,refresh_priority_1,declining_page1_review,2.5,46,20,0.0
content_e498dc17dc04,client_8527a891e2,69.2,refresh_review,declining_review,13.2,1429,104,0.21
content_ead3bbc07ddd,client_d029fa3a95,69.2,refresh_priority_1,declining_page1_review,8.5,53,20,0.0
content_5a2c8f6bafa5,client_8527a891e2,69.2,refresh_priority_1,declining_page1_review,6.4,26,98,0.0
content_85eb9557d576,client_d029fa3a95,69.2,refresh_priority_1,declining_page1_review,7.6,150,20,0.0
content_4cac0f79a42b,client_d029fa3a95,69.2,refresh_priority_1,declining_page1_review,8.4,91,20,1.1
content_ced8288da781,client_bdd2d3af3a,69.2,refresh_priority_1,declining_page1_review,6.5,1589,20,0.31
content_ea1569d6257e,client_f369cb89fc,69.2,refresh_priority_1,declining_page1_review,4.0,282,20,0.71
content_864a2769ac81,client_f369cb89fc,69.2,refresh_priority_1,declining_page1_review,8.3,1500,20,0.67
content_f6e0aa532239,client_4e07408562,69.2,refresh_review,declining_review,18.5,1666,14,0.0
content_8f14317ab383,client_8527a891e2,69.2,refresh_review,declining_review,73.1,2781,92,0.0
content_413c72b76f79,client_f369cb89fc,69.2,refresh_priority_1,declining_page1_review,5.8,3662,20,0.3
content_1b7188b37ffc,client_8527a891e2,69.2,refresh_priority_1,declining_page1_review,9.4,28,92,0.0
content_f55c4e2464ad,client_f369cb89fc,69.2,refresh_review,declining_review,13.5,869,20,0.35
content_03452bf379ce,client_8527a891e2,69.2,refresh_priority_1,declining_page1_review,7.6,79,104,0.0
content_18637c3b0c98,client_d029fa3a95,69.1,refresh_review,declining_review,42.4,408,20,0.0
content_c8a7958c9068,client_d029fa3a95,69.1,refresh_priority_1,declining_page1_review,7.8,40,20,0.0
content_9efd1fabf7d5,client_4e07408562,69.1,refresh_review,declining_review,10.9,1200,13,0.08
content_023735e65055,client_4e07408562,69.1,refresh_review,declining_review,19.3,831,13,0.0
content_1cc2d0c15fc6,client_f369cb89fc,69.1,refresh_priority_1,declining_page1_review,8.1,108,20,0.0
content_424e10290449,client_d029fa3a95,69.1,refresh_review,declining_review,11.9,166,20,0.0
content_5c2233c2a820,client_d029fa3a95,69.1,refresh_review,declining_review,15.8,143,20,0.0
content_2ad1d9248424,client_4e07408562,69.1,refresh_review,declining_review,17.6,584,7,0.0
content_eb7015b56be9,client_4e07408562,69.1,refresh_priority_1,declining_page1_review,9.1,992,13,0.0
content_a928cb66d230,client_f369cb89fc,69.1,refresh_priority_1,declining_page1_review,4.2,128,20,0.0
content_7e3be2e230f5,client_4e07408562,69.1,refresh_review,declining_review,33.4,909,104,0.11
content_fefddc2e8a2d,client_d029fa3a95,69.1,refresh_review,declining_review,14.6,199,20,0.5
content_461917ed0e2b,client_f369cb89fc,69.1,refresh_priority_1,declining_page1_review,0.9,76,20,0.0
content_6b3e1ca20af7,client_f369cb89fc,69.1,refresh_priority_1,declining_page1_review,4.2,120,20,0.0
content_1a55846b84b3,client_d029fa3a95,69.0,refresh_review,declining_review,15.5,235,20,0.43
content_22ce386dda2c,client_4e07408562,69.0,refresh_priority_1,declining_page1_review,6.8,427,104,0.0
content_f3eea9f91fcd,client_f369cb89fc,69.0,refresh_review,declining_review,13.3,6599,20,0.2
content_dfc45d59cf17,client_d029fa3a95,69.0,refresh_review,declining_review,23.5,131,20,0.0
content_aa441e6a4172,client_d029fa3a95,69.0,refresh_review,declining_review,13.7,913,20,0.33
content_6af4169afba3,client_d029fa3a95,69.0,refresh_priority_1,declining_page1_review,6.1,63,20,0.0
content_4092ad6d1f71,client_4e07408562,69.0,refresh_priority_1,declining_page1_review,3.8,46786,7,0.07
content_580c8f4bdc55,client_f369cb89fc,69.0,refresh_priority_1,declining_page1_review,8.9,32659,20,0.17
content_d2436405f394,client_4e07408562,69.0,refresh_priority_1,declining_page1_review,7.0,1117,7,0.18
content_6e890a4cc9f9,client_f369cb89fc,69.0,refresh_review,declining_review,12.7,6633,8,0.11
content_8958ba0e63fc,client_f369cb89fc,69.0,refresh_review,declining_review,10.9,6281,20,0.1
content_8a8b6089b6da,client_4e07408562,69.0,refresh_priority_1,declining_page1_review,6.0,49356,14,0.1
content_fdf0cc8f39c7,client_d029fa3a95,69.0,refresh_priority_1,declining_page1_review,6.5,57,20,0.0
content_241d51cd233c,client_f369cb89fc,69.0,refresh_priority_1,declining_page1_review,5.8,43,20,0.0
content_28701661b544,client_d029fa3a95,69.0,refresh_priority_1,declining_page1_review,7.0,104,8,0.0
content_0ebdb5a3edeb,client_d029fa3a95,69.0,refresh_priority_1,declining_page1_review,8.7,67,20,0.0
content_73ee00dad7f8,client_f369cb89fc,68.9,refresh_review,declining_review,16.8,341,20,0.0
content_6aa2cc93f258,client_d029fa3a95,68.9,refresh_priority_1,declining_page1_review,6.6,85,8,0.0
content_6596b1355bab,client_4e07408562,68.9,refresh_review,declining_review,30.9,2833,104,0.21
content_d5fe8e70ce86,client_d029fa3a95,68.9,refresh_review,declining_review,21.5,41,183,0.0
content_e3055c8ca910,client_4e07408562,68.9,refresh_review,declining_review,23.8,1960,7,0.05
content_dd3e4df749a3,client_f369cb89fc,68.9,refresh_priority_1,declining_page1_review,2.1,34,20,0.0
content_59c260251c82,client_4e07408562,68.9,refresh_review,declining_review,34.9,8795,20,0.02
content_8d8538e7cbbf,client_4e07408562,68.9,refresh_priority_1,declining_page1_review,7.2,598,7,0.17
content_f783272376bf,client_4e07408562,68.9,refresh_review,declining_review,11.8,2549,7,0.12
content_9ce4d5efdd4b,client_d029fa3a95,68.9,refresh_review,declining_review,24.6,107,20,0.0
content_d1f3eb45593b,client_4e07408562,68.9,refresh_review,declining_review,34.1,5894,104,0.02
content_ca8eb8fdc6fa,client_f369cb89fc,68.9,refresh_priority_1,declining_page1_review,6.7,64,8,0.0
content_0cb3ff1535cc,client_f369cb89fc,68.9,refresh_review,declining_review,21.2,1239,20,0.16
content_8ef5d43bb725,client_f369cb89fc,68.9,refresh_priority_1,declining_page1_review,5.4,182,20,0.55
content_429bcfe171c3,client_f369cb89fc,68.9,refresh_priority_1,declining_page1_review,4.0,80,20,0.0
content_3cd58a4a2731,client_8527a891e2,68.9,refresh_review,declining_review,39.1,2004,104,0.0
content_8573511e9f28,client_4e07408562,68.8,refresh_review,declining_review,38.7,2358,104,0.04
content_4e8fa9dda799,client_4e07408562,68.8,refresh_review,declining_review,33.8,650,104,0.0
content_ada7dbd198ce,client_f369cb89fc,68.8,refresh_priority_1,declining_page1_review,7.8,416,20,0.48
content_d2401f998575,client_4e07408562,68.8,refresh_priority_1,declining_page1_review,5.1,7339,13,0.27
content_a537d99944b8,client_8527a891e2,68.8,refresh_review,declining_review,22.2,224,104,0.0
content_42fbeef4da29,client_f369cb89fc,68.8,refresh_review,declining_review,14.8,149,20,0.0
content_238cdd85cbc9,client_f369cb89fc,68.8,refresh_priority_1,declining_page1_review,5.9,126,20,0.0
content_bcdc38cb4fc0,client_f369cb89fc,68.8,refresh_priority_1,declining_page1_review,7.0,79,20,0.0
content_4221cd0e0176,client_4e07408562,68.8,refresh_review,declining_review,10.2,488,13,0.2
content_b1bc831deff1,client_4e07408562,68.8,refresh_review,declining_review,12.1,11744,25,0.03
content_8a4d7cdd054e,client_d029fa3a95,68.8,refresh_priority_1,declining_page1_review,7.6,134,20,0.75
content_ea1fdec27b19,client_f369cb89fc,68.7,refresh_priority_1,declining_page1_review,4.5,546,20,0.73
content_34d828937b47,client_8527a891e2,68.7,refresh_priority_1,declining_page1_review,7.8,44,104,0.0
content_7fcc5d4ca571,client_f369cb89fc,68.7,refresh_priority_1,declining_page1_review,4.3,415,20,0.48
content_5cb45407a375,client_f369cb89fc,68.7,refresh_priority_1,declining_page1_review,8.2,804,20,0.62
content_eb299374f25e,client_e629fa6598,68.7,refresh_review,declining_review,13.6,307,104,0.0
content_a2d42ee7ea97,client_4e07408562,68.7,refresh_review,declining_review,13.5,1045,7,0.1
content_b53fc679e367,client_4e07408562,68.7,refresh_priority_1,declining_page1_review,6.9,2696,104,0.22
content_d2f02c272585,client_4e07408562,68.6,refresh_review,declining_review,10.4,1548,13,0.13
content_093db3119b96,client_8527a891e2,68.6,refresh_priority_1,declining_page1_review,8.7,32,92,0.0
content_cd27391ecd03,client_d029fa3a95,68.6,refresh_priority_1,declining_page1_review,7.1,30,183,0.0
content_aeb3c0da92cc,client_8527a891e2,68.6,refresh_review,declining_review,11.2,329,104,0.3
content_86b83f6c2463,client_d029fa3a95,68.6,refresh_review,declining_review,14.1,2089,20,0.14
content_660e169743eb,client_d029fa3a95,68.6,refresh_priority_1,declining_page1_review,8.2,42,20,0.0
content_c89fa662f881,client_f369cb89fc,68.6,refresh_priority_1,declining_page1_review,5.8,290,20,0.34
content_68c60a712a93,client_f369cb89fc,68.6,refresh_priority_1,declining_page1_review,5.7,7125,20,0.29
content_55f5054a6267,client_4e07408562,68.6,refresh_review,declining_review,23.3,492,13,0.0
content_cb99c825e293,client_4e07408562,68.6,refresh_priority_1,declining_page1_review,8.1,2360,14,0.21
content_dbaec841d4cf,client_4e07408562,68.6,refresh_priority_1,declining_page1_review,8.2,1719,13,0.35
content_9acc17100873,client_d029fa3a95,68.5,refresh_review,declining_review,10.2,64,20,0.0
content_d4d39a028c6b,client_d029fa3a95,68.5,refresh_review,declining_review,16.3,886,20,0.23
content_5d935a36c301,client_4e07408562,68.5,refresh_review,declining_review,13.5,7461,25,0.09
content_d190176a9a74,client_f369cb89fc,68.5,refresh_priority_1,declining_page1_review,6.6,74,20,0.0
content_d7827558d408,client_4e07408562,68.5,refresh_review,declining_review,16.6,656,104,0.0
content_10f40939e637,client_4e07408562,68.5,refresh_review,declining_review,13.8,708,13,0.14
content_ea03fc0ede4f,client_4e07408562,68.5,refresh_review,declining_review,11.6,2397,14,0.08
content_d80db987509f,client_4e07408562,68.5,refresh_review,declining_review,16.4,283,13,0.0
content_ec4f8dfc4583,client_d029fa3a95,68.5,refresh_priority_1,declining_page1_review,5.6,200,20,1.0
content_e1e94a14bf22,client_f369cb89fc,68.5,refresh_review,declining_review,22.7,598,20,0.17
content_46981ba87f01,client_d029fa3a95,68.5,refresh_priority_1,declining_page1_review,8.4,97,20,0.0
content_3787d07e1b9a,client_f369cb89fc,68.5,refresh_priority_1,declining_page1_review,4.4,86,20,0.0
content_6aa31bd1dc5e,client_f369cb89fc,68.4,refresh_priority_1,declining_page1_review,5.4,1044,20,0.57
content_81f55b12ea51,client_f369cb89fc,68.4,refresh_review,declining_review,20.5,786,20,0.38
content_41eb625c4aca,client_434c9b5ae5,68.4,refresh_review,declining_review,13.2,468,89,0.21
content_ab5c80e503da,client_4e07408562,68.4,refresh_priority_1,declining_page1_review,5.8,447,104,0.22
content_a14519f42a3e,client_f369cb89fc,68.4,refresh_priority_1,declining_page1_review,5.6,58,20,0.0
content_594333a314f6,client_4e07408562,68.4,refresh_priority_1,declining_page1_review,1.6,1900,7,0.16
content_a6ebdcfbd723,client_d029fa3a95,68.4,refresh_review,declining_review,16.4,56,20,0.0
content_ecbaa580fb86,client_434c9b5ae5,68.4,refresh_review,declining_review,11.3,413,8,0.24
content_d81093249cd6,client_f369cb89fc,68.4,refresh_review,declining_review,26.9,824,20,0.0
content_39e637a9cd2b,client_f369cb89fc,68.4,refresh_priority_1,declining_page1_review,9.6,48,20,0.0
content_af93cd2b52fb,client_f369cb89fc,68.4,refresh_priority_1,declining_page1_review,6.9,185,20,0.54
content_ee6818d43583,client_f369cb89fc,68.4,refresh_review,declining_review,10.5,4538,20,0.18
content_5004abcf4b61,client_f369cb89fc,68.4,refresh_priority_1,declining_page1_review,8.7,113,20,0.0
content_dffa1222ed82,client_d029fa3a95,68.4,refresh_priority_1,declining_page1_review,9.4,57,20,0.0
content_1eae360e0c08,client_d029fa3a95,68.4,refresh_priority_1,declining_page1_review,6.4,1017,20,0.39
content_19b8db713236,client_4e07408562,68.4,refresh_review,declining_review,19.1,1710,7,0.0
content_f45787e64ac2,client_4e07408562,68.4,refresh_priority_1,declining_page1_review,5.2,291,104,0.34
content_34ac718715e7,client_f369cb89fc,68.4,refresh_priority_1,declining_page1_review,7.0,301,20,0.0
content_13f239ae855d,client_f369cb89fc,68.4,refresh_priority_1,declining_page1_review,7.8,74,8,0.0
content_ec9b8e7a0da6,client_4e07408562,68.4,refresh_priority_1,declining_page1_review,4.6,369,104,0.0
content_d73c27ee5e68,client_4e07408562,68.4,refresh_priority_1,declining_page1_review,9.1,5230,14,0.06
content_7448304bec7f,client_8b940be7fb,68.3,refresh_priority_1,declining_page1_review,5.5,30002,7,0.41
content_75f1b23268f3,client_d029fa3a95,68.3,refresh_review,declining_review,41.3,368,8,0.0
content_c148e44db30d,client_8527a891e2,68.3,refresh_review,declining_review,31.3,335,104,0.0
content_0173fb0dc986,client_d029fa3a95,68.3,refresh_review,declining_review,23.0,48,183,0.0
content_1eb51bddfbde,client_8527a891e2,68.3,refresh_review,declining_review,51.7,1559,104,0.0
content_e614e9244364,client_4e07408562,68.3,refresh_priority_1,declining_page1_review,8.1,2659,13,0.19
content_8cdc2f715b3d,client_d029fa3a95,68.2,refresh_priority_1,declining_page1_review,6.2,67,20,1.49
content_d56d7775f18f,client_f369cb89fc,68.2,refresh_priority_1,declining_page1_review,8.7,287,20,0.35
content_d46d85035ad2,client_4e07408562,68.2,refresh_review,declining_review,10.6,2523,7,0.16
content_188060555694,client_f369cb89fc,68.2,refresh_priority_1,declining_page1_review,4.5,89,20,0.0
content_87fa79bb8ec0,client_f369cb89fc,68.2,refresh_priority_1,declining_page1_review,9.0,1597,20,0.75
content_17a540c99ba9,client_f369cb89fc,68.2,refresh_priority_1,declining_page1_review,9.2,214,8,0.0
content_f28770298f6d,client_d029fa3a95,68.2,refresh_priority_1,declining_page1_review,8.9,11,183,0.0
content_31c056ce910d,client_f369cb89fc,68.2,refresh_review,declining_review,17.6,1869,8,0.16
content_c0055c33c130,client_f369cb89fc,68.2,refresh_priority_1,declining_page1_review,4.3,230,20,0.87
content_8179b32b194b,client_4e07408562,68.2,refresh_review,declining_review,37.3,1211,104,0.0
content_8b9d2f4109de,client_4e07408562,68.2,refresh_priority_1,declining_page1_review,5.0,1941,7,0.21
content_a351be29f266,client_8527a891e2,68.2,refresh_review,declining_review,13.9,197,104,0.0
content_dc2d89eb23d3,client_8527a891e2,68.1,refresh_review,declining_review,31.0,483,104,0.0
content_6ee43d307ca9,client_f369cb89fc,68.1,refresh_review,declining_review,27.0,291,20,0.0
content_b864eec9cf0b,client_d029fa3a95,68.1,refresh_priority_1,declining_page1_review,7.2,78,8,0.0
content_fda1eff38425,client_f369cb89fc,68.1,refresh_priority_1,declining_page1_review,7.5,83,20,0.0
content_67cd4cdaeb45,client_d029fa3a95,68.1,refresh_priority_1,declining_page1_review,7.7,107,8,0.0
content_6173e5a6612e,client_d029fa3a95,68.1,refresh_review,declining_review,19.4,160,20,0.63
content_834cd45eb088,client_d029fa3a95,68.1,refresh_review,declining_review,22.6,175,20,0.0
content_d8bd68dc086f,client_f369cb89fc,68.1,refresh_priority_1,declining_page1_review,7.4,2920,20,0.27
